status,issue,title,validator comment 1,validator comment 2,validator comment 3,root cause 1,root cause 2,root cause 3,merged root cause,primary finding,proposed root cause group,
Unsatisfactory,validation-114,The less decimals a token has the more reward a user gets,Issues with > 18 or < 6 decimals.,,Assumes admin error by setting the same price to tokens with != decimals,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L473,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L473,,,
Unsatisfactory,validation-123,Inaccurate NFT Calculations Due to Token Decimal Mismatches,Issues with > 18 or < 6 decimals.,,Admin mistake while setting prices,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L473,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L473,,,
Unsatisfactory,validation-461,Token configure can accept tokens with more or less than 18 decimals,Issues with > 18 or < 6 decimals. This report does not point out where the code have issues.,,The code doesn't expect tokens > 18 decimals. Sponsor confirmation,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L473,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L473,,,
Unsatisfactory,validation-457,There is no function to allowing users to unlock their remaining tokens(remainder). The unlock function does not allow users to withdraw their remaining tokens.,Low quaility report.,"invalid, stored quantity includes remainder",Users can't unlock their remainder tokens,,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L401-L427,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L379","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L401-L427,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L379",,,
Unsatisfactory,validation-63,"wrong ""approvalsCount""  in LockManager",Low quality,,Invalid. The proposer vote counts as a positive vote,,,,,,,
Unsatisfactory,validation-65,ERC20 tokens can have more than 18 decimals in getLockedWeightedValue.,Low quality report,,The code doesn't expect tokens > 18 decimals. Sponsor confirmation,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol/#L473,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol/#L473,,,
Unsatisfactory,validation-348,A price feed can approve and disapprove the same usd proposal,Low quality report,"insufficient quality, and the check does exist in disapprove",,,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L233,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L177-L209","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L233,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L177-L209",,,
Unsatisfactory,validation-463,Locking ETH/ERC20 tokens on behalf of unprepared contracts results in loss of funds,Low quality report,,User error,,,,,,,
Unsatisfactory,validation-347,"Users can't lock assets because of overflow, so protocol gets insolvency for a while",Low quality report,inflated severity,Overinflated severity. Issue in 82 years,,,,,,,
Unsatisfactory,validation-551,The lock() function will always revert if minLockDuration is bigger than the MaxLockDuration,Low quality report,,Admin error,,,,,,,
Unsatisfactory,validation-228,"When _tokenContract is not zero address, there is no check if msg.value matches quantity, msg.value is 0, or allowance is less than quantity",Low quality report,,Invalid. msg.value checks should not happen when locking a non-native token,,,,,,,
Unsatisfactory,validation-595,Inconsistent Token Value Handling in `_lock` Function,Low quality report,,Proof of concept does not pass the burden of proof test. No proof of what would be broken or how,,,,,,,
Unsatisfactory,validation-474,Users will get less `_lockedWeightedValue` due to precision loss in `getLockedWeightedValue()`.,Low quality report,,Incorrect. The 1e18 division is due to the pricing being in 1e18 units,,,,,,,
Unsatisfactory,validation-464,"The way you update the price of a token is wrong, because you don't use the price directly from an Oracle.",Low quality report.,invalid,Invalid. The price proposals actually work as an oracle,,,,,,,
Unsatisfactory,validation-573,Lack of _quantity Check in lock and lockOnBehalf Functions.,Low quality report.,insufficient quality,Incomplete effort,,,,,,,
Unsatisfactory,validation-47,_lock function should check the validation of _tokenContract.,Low quality report.,"invalid, function will revert on attempting to divide by configuredToken.nftCost",Admin error,,,,,,,
Unsatisfactory,validation-57,Users will lose their remainder,Low quality report.,,Users can't unlock their remainder tokens,,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L401-L427,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L379","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L401-L427,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L379",,,
Unsatisfactory,validation-64,"There should be a limit on ""setUSDThresholds"" in LockManager",Low quality.,,Clearly overinflated severity. No impact described,,,,,,,
Unsatisfactory,validation-23,Missing validation for lockDrop start date - it can be set to the past,Missing validation for lockDrop range,,Admin error,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L98,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L98,,,
Unsatisfactory,validation-409,[M-01] Lockdrop can be configured in a way to DoS the locking mechanism,Missing validation for lockDrop range,,Overinflated severity. Admin error / Malicious admin,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L98,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L98,,,
Unsatisfactory,validation-203,usdPriceProposal can be deleted without approval when approveUSDPrice is called and also without approveUSDPrice reverting,Mistake of trusted roles.,,Admin error (via price feed),,,,,,,
Unsatisfactory,validation-213,Failure to Reset `_usdProposalId` Causes Approval Issues for New Proposals,No way to identify proposals in an unique way may lead to wrong votes.,,Incorrect. Each time a new proposal is made _usdProposalId is incremented,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L177-L179,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L177-L179,,,
Unsatisfactory,validation-119,`LockManager.approveUSDPrice` and `LockManager.disapproveUSDPrice's` check is not correct,No way to identify proposals in an unique way may lead to wrong votes.,inflated severity,Invalid. Can't propose if there is a proposal in progress,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L177-L179,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L177-L179,,,
Unsatisfactory,validation-298,Non-Unique `_usdProposalId` Values May Cause Incorrect Approval Tracking and Potential Security Vulnerabilities,No way to identify proposals in an unique way may lead to wrong votes. But this one is too vague in the impact,,Incorrect. _usdProposalId is unique for each proposal,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L177-L179,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L177-L179,,,
Unsatisfactory,validation-501,Read-Only-Re-entrancy if read in other functions starting from getPlayerSettings,Non sense,,Overinflated severity. Burden of proof. No viable re-entrancy vector exploitable by a user with impact,,,,,,,
Unsatisfactory,validation-514,Read-Only Re-entrancy in the getLocked function,Non sense,,Overinflated severity. Burden of proof. No viable re-entrancy vector exploitable by a user with impact,,,,,,,
Unsatisfactory,validation-188,"`LockManager::_lock` allows for multiple locks without reducing the token amount, enabling you to accumulate more tokens than your original holdings.",Non sense,,"Proof of concept does not pass the burden of proof test. The report states ""Funds can be stolen by malicious players"" but it locks/unlocks their funds",,,,,,,
Unsatisfactory,validation-360,PriceFeed will report stale prices,Oracle latency is a design decision.,,Overinflated severity as it implies malfunctioning of price feeds. Worth exploring,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L202-L203,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L202-L203,,,
Unsatisfactory,validation-143,Number of NFTs can overflow,Overflows are not possible,,Invalid. The code currently has the suggested check,,,,,,,
Unsatisfactory,validation-308,Incorrect decimals configuration can lead to breaking external functionality,Overinflated,,The code doesn't expect tokens > 18 decimals. Sponsor confirmation,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol/#L473,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol/#L473,,,
Unsatisfactory,validation-189,Tokens with more than 18 decimal points will cause issues,Overinflated,,The code doesn't expect tokens > 18 decimals. Sponsor confirmation,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol/#L473,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol/#L473,,,
Unsatisfactory,validation-372,The entire locking/unlocking functionality can be DOS'ed.,Overinflated,,The code doesn't expect tokens > 18 decimals. Sponsor confirmation,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol/#L473,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol/#L473,,,
Unsatisfactory,validation-455,Contract does not account for fee on transfer tokens,Overinflated,,Reported by bot M-1 and disregarded by sponsor,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,,
Unsatisfactory,validation-570,LockManager does not handle Fee on Transfer tokens properly,Overinflated,,Reported by bot M-1 and disregarded by sponsor,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,,
Unsatisfactory,validation-262,Unsafe downcasting of _duration leads to precision loss,Overinflated,,Invalid. duration < MaxLockDuration,,,,,,,
Unsatisfactory,findings-64,Token prices can change even if the contracts are in a paused state,Overinflated,,Pausing price updates does more harm than good,,,,,,,
Unsatisfactory,findings-24,Delayed proposal execution may execute when conditions are unfavourable,Price proposals do not have expiration. I would say this is QA.,inflated severity,Overinflated severity. Assumes trusted components not to be working.,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L142,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L142,,,
Unsatisfactory,findings-3,Precision loss in `getLockedWeightedValue`,Proof insuffcieint.,inflated severity,"Overinflated severity. Might be worth checking if the ""dust"" amounts are worth any meaning impact",,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L481-L482,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L481-L482,,,
Unsatisfactory,validation-583,Current USD update proposal cannot be read by the price feeds leading to no way to know the current proposal's price as there is no getter function for it as well,QA at best,,Proof of concept does not pass the burden of proof test. No proof that the price feeds need to read this variable. An USDThresholdUpdated event is emitted,,,,,,,
Unsatisfactory,validation-125,`LockManager.approveUSDPrice` and `LockManager.disapproveUSDPrice`  are vulnerable to reorg attack,QA at best,,Overinflated severity. Re-organization attack,,,,,,,
Unsatisfactory,validation-117,Default `miniLockDuration` always  Used for Locking on Behalf of Others,QA at best. Design decision.,not an issue,Feature improvement suggested,,,,,,,
Unsatisfactory,validation-110,A user cant withdraw the remainder,QA at best. Design decision.,,Users can't unlock their remainder tokens,,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L401-L427,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L379","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L401-L427,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L379",,,
Unsatisfactory,validation-259,Rebase Tokens Not Supported,Rebase tokens,,"Other rebasing tokens listed as a ""Mistake"" by the sponsor in the Readme",,,,,,,
Unsatisfactory,validation-18,Non-standard ERC20 tokens not properly accounted for,Rebase tokens,,"Other rebasing tokens listed as a ""Mistake"" by the sponsor in the Readme",,,,,,,
Unsatisfactory,validation-564,Incompatibility with Rebased Tokens Leads to Balance Discrepancies,Rebase tokens,,"USDB/WETH are configured as CLAIMABLE and can be claimed by admins. Other rebasing tokens listed as a ""Mistake"" by the sponsor in the Readme",,,,,,,
Unsatisfactory,validation-265,Potential Loss of Funds in _lock Function,Remainder is reset in lock causing a loss to users,,Invalid. Users can lock/unlock without losing assets outside of the lockbox period,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L379,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L379,,,
Unsatisfactory,validation-41,Players can send funds using the lock method even outside the lockdrop timeframe,Remainder is reset in lock causing a loss to users,,Invalid. Expected behaviour (users just won't get the boost of minting),https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L379,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L379,,,
Unsatisfactory,validation-597,User gets no NFT from subsequent token locks when initial locked quantity is less than nft cost.,Remainder is reset in lock causing a loss to users. This one do not identify the root cause is that the problem when lock happens outside a lockdrop event.,,"Proof of concept does not pass the burden of proof test. The report doesn't mention remainder not being set because of lockbox period, and the lines marked out do not point to it either",https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L379,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L379,,,
Unsatisfactory,validation-183,Protocol doesn't follow documentation. While docs states it supports high decimal tokens - protocol will revert when high decimal tokens are being used,Repeated,,The code doesn't expect tokens > 18 decimals. Sponsor confirmation,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol/#L473,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol/#L473,,,
Unsatisfactory,validation-453,Contract does not account for fee on transfer tokens,repeated,,Duplicate report #455,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,,
Unsatisfactory,validation-452,Contract does not account for fee on transfer tokens,repeated,,Duplicate report #455,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,,
Unsatisfactory,validation-450,Contract does not account for fee on transfer tokens,repeated,,Duplicate report #455,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,,
Unsatisfactory,validation-449,Contract does not account for fee on transfer tokens,repeated,,Duplicate report #455,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,,
Unsatisfactory,validation-447,Contract does not account for fee on transfer tokens,repeated,,Duplicate report #455,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,,
Unsatisfactory,validation-417,setLockDuration doesn't have unlockTimeLatest controls,repeated,inflated severity,Same issue as #425,,,,,,,
Unsatisfactory,validation-414,setLockDuration doesn't have unlockTimeLatest controls,repeated,inflated severity,Same issue as #425,,,,,,,
Unsatisfactory,validation-413,setLockDuration doesn't have unlockTimeLatest controls,repeated,inflated severity,Same issue as #425,,,,,,,
Unsatisfactory,validation-456,`call()` should be used instead of deprecated `transfer()` on an address payable,repeated,,Reported by bot M-2,,,,,,,
Unsatisfactory,validation-541,unlock with partial quantity can cause user loss of rewards.,repeated,,Same submission #542,,,,,,,
Unsatisfactory,validation-33,Incomplete mapping deletion in the disapproveUSDPrice function,repeated,,"Possible report improvement (since it doesn't show a real impact). approvals/disapprovals are mappings that would not be deleted in usdUpdateProposal, and may prevent voting for a second time because of the usdUpdateProposal.approvals[msg.sender] and usdUpdateProposal.disapprovals[msg.sender] checks",,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L161,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L238,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L525,https://github.com/code-423n4/2024-05-munchables/blob/main/src/interfaces/ILockManager.sol#L65-L66","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L161,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L238,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L525,https://github.com/code-423n4/2024-05-munchables/blob/main/src/interfaces/ILockManager.sol#L65-L66",,,
Unsatisfactory,validation-31,Incomplete Deletion of Mapping in USD Price Update Function,repetead,,"Possible report improvement (since it doesn't show a real impact). approvals/disapprovals are mappings that would not be deleted in usdUpdateProposal, and may prevent voting for a second time because of the usdUpdateProposal.approvals[msg.sender] and usdUpdateProposal.disapprovals[msg.sender] checks",,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L161,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L238,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L525,https://github.com/code-423n4/2024-05-munchables/blob/main/src/interfaces/ILockManager.sol#L65-L66","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L161,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L238,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L525,https://github.com/code-423n4/2024-05-munchables/blob/main/src/interfaces/ILockManager.sol#L65-L66",,,
Unsatisfactory,findings-75,Lock duration for new users will still be forcefully set to lockdrop.minLockDuration even after the Lockdrop period,Report is not clear,,Invalid. Min duration is expected to be 30 days. Sponsor comment,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L349-L351,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L349-L351,,,
Unsatisfactory,findings-44,Users who unstake + stake get more Munchables than those who extend the stake directly,Report is not clear,,Invalid. Locks < 30 days will be outside of the Schibble Boost Zone,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,,
Unsatisfactory,validation-460,Users cannot set the token `lockDuration < minLockDuration` (30 days) if they directly call the `lock()` function or set the `lockDuration == 0`,Report is not clear,,User can create a lock < minLockDuration when lockdrop is not active,,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L245-L249,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L349-L351","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L245-L249,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L349-L351",,,
Unsatisfactory,validation-145,`setLockDuration` might be DOSed partially,Report is not clear,,Adversary can prolong locking time of other users,,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L293,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L389","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L293,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L389",,,
Unsatisfactory,validation-55,"When migrationManager calls the lock function, the user will lose the locked funds.",Report is not clear,,Remainder is reset if locked during migrations (similar to losing it outside of lockbox periods),,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L393,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L361","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L393,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L361",,,
Unsatisfactory,validation-543,No check in disapproveUSDPrice() to make sure proposal with equal number of votes does not get deleted,Report is not clear,,Overinflated severity. Assumes thresholds == 1,,,,,,,
Unsatisfactory,validation-478,User cannot unlock all tokens.,Report is not clear,,Users can't unlock their remainder tokens,,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L401-L427,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L379","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L401-L427,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L379",,,
Unsatisfactory,validation-401,Users Can Reuse Locked Funds to Mint Multiple NFTs,Report is not clear and too vague.,,Probably expected behaviour by the protocol (worh checking),,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L311-L426,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L311-L426,,,
Unsatisfactory,validation-539,Updating multiple contract's USD price can lead to compromising the USD price for some contracts.,Report is not clear on impact.,,"Overinflated severity (edge case, but worth checking)",,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L177-L179,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L177-L179,,,
Unsatisfactory,validation-430,"In the setLockDuration function, the code assigns an incorrect value to the unlockTime. This allows users to reduce the unlocking time.",Report is not clear. It might be related to 338 and similars.,invalid,Low effort,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L257-L258,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L257-L258,,,
Unsatisfactory,validation-50,PriceFeed congestion may result in delayed price updates,Report is of low quality,inflated severity,Overinflated severity as it implies malfunctioning of price feeds. Worth exploring,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L202-L203,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L202-L203,,,
Unsatisfactory,validation-575,Lack of Quantity Check in lock and lockOnBehalf Functions.,Report is to vague.,inflated severity,"proof of concept does not pass the burden of proof test. The report states ""loss of funds"" but there is no proof of how this can be exploited",,,,,,,
Unsatisfactory,validation-208,`lockDuration` can be set before deposit leading to early unlocking of assets,The report is not clear. May be related to 567 and similars,,User can create a lock < minLockDuration when lockdrop is not active,,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L245-L249,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L349-L351","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L245-L249,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L349-L351",,,
Unsatisfactory,validation-592,Users can reduce their lock times by locking more tokens after lockDrop is expired.,The report is not clear. May be related to 567 and similars.,users cannot set lock duration to 0 with active locks,Invalid. Assumes the user can set a 0 lock duration if they have locked tokens,,,,,,,
Unsatisfactory,validation-397,No check for `minLockDuration` in `_setLockDuration`.,The report is not clear. May be related to 567 and similars.,,User can create a lock < minLockDuration when lockdrop is not active,,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L245-L249,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L349-L351","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L245-L249,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L349-L351",,,
Unsatisfactory,validation-132,Price in USD may not be available for update due to potential blocked proposal,Thresholds deadlocks. I would say this is admin error,,Overinflated severity. Admin misconfiguration,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L133C9-L134C46,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L133C9-L134C46,,,
Unsatisfactory,validation-475,The `setUSDThresholds` function does not check the maximum THRESHOLD value,Thresholds deadlocks. I would say this is admin error,,Reckless admin mistake,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L133C9-L134C46,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L133C9-L134C46,,,
Unsatisfactory,validation-163,Setting `DISAPPROVE_THRESHOLD` to 0 results in the inability to pass proposals even when `APPROVE_THRESHOLD` is reached.,Thresholds deadlocks. I would say this is admin error,,Reckless admin mistake by setting DISAPPROVE_THRESHOLD to 0,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L133C9-L134C46,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L133C9-L134C46,,,
Unsatisfactory,validation-444,Centralization in function `setUSDThresholds` can cause votes to be obsolete,Thresholds deadlocks. I would say this is admin error,inflated severity,Clearly overinflated severity. Centralization risks,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L133C9-L134C46,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L133C9-L134C46,,,
Unsatisfactory,validation-343,Inadequate Approval and Disapproval Thresholds for USD Price Proposal,Thresholds deadlocks. I would say this is admin error,,Admin error,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L133C9-L134C46,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L133C9-L134C46,,,
Unsatisfactory,validation-49,"PriceFeed can continually launch the wrong proposals, preventing correct proposals from being launched",Trusted roles,strictly speaking point 2 in main invariants does not mean price feeds are trusted,Overinflated severity. Assumes malicious price feed,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L157-L158,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L157-L158,,,
Unsatisfactory,validation-85,Denial of Service (DoS) via Repeated Proposals by Malicious or Competing Price Feeds,Trusted roles,,Overinflated severity. Malicious price feed,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L157-L158,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L157-L158,,,
Unsatisfactory,validation-357,Centralization Risk in Proposal Voting Threshold Adjustment,Trusted roles,,Overinflated severity. Malicious admin,,,,,,,
Unsatisfactory,findings-47,Permanent DoS due to overflow,Unsafe downcast of blocktimestamp.,inflated severity,Overinflated severity. Issue in 82 years,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L104,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L104,,,
Unsatisfactory,findings-49,Unsafe casting truncates user���s input,Unsafe downcasting of controlled input variable,inflated severity,Invalid. duration < MaxLockDuration,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L257,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L257,,,
